sample_index,premise,hypothesis,golden_label,reference_label,completion
83,But two senior National Transitional Council spokesmen said the report was unconfirmed and a third reportedly denied the claim.,Two NTC spokesmen say the report is not confirmed ; a third denies it.,neutral,entailment,"ntc_spokesmen_premise = 2
ntc_spokesmen_hypothesis = 2
third_spokesman_premise = 1
third_spokesman_hypothesis = 1

# the hypothesis mentions the number of NTC spokesmen and their statements, which are also mentioned in the premise
if ntc_spokesmen_hypothesis != ntc_spokesmen_premise:
    # check if the number of NTC spokesmen in the hypothesis contradicts the number of NTC spokesmen reported in the premise
    label = ""contradiction""
elif third_spokesman_hypothesis != third_spokesman_premise:
    # check if the third spokesman from the hypothesis contradicts the third spokesman in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and statements do not contradict the premise values and statements, we can infer entailment
    label = ""entailment""

print(label)
"
899,"Inter led the last 16 clash 2-1 from the first leg in the San Siro, but many were expecting English Premier League title challengers Chelsea to overturn the deficit.",Inter coach Jose Mourinho guided Chelsea to two English Premier League titles.,neutral,neutral,"inter_score_premise = 2
chelsea_score_premise = 1

# No numerical entities in the hypothesis to compare with the premise
# The hypothesis talks about a past event which isn't related to the premise's event

label = ""neutral""

print(label)
"
728,"The second, Mary Kristene Chapa, 18, was in serious condition at a local hospital with a gunshot wound to the head.","One victim died, the other is in serious condition.",neutral,neutral,"# From the premise
victim_chapa_age_premise = 18
victim_chapa_condition_premise = ""serious""

# From the hypothesis
# We don't have any numerical information to extract

# While the hypothesis does not contradict the premise, it does not provide any numerical information that could be used for a direct comparison.
# It only mentions the condition of one victim, which matches the premise, but lacks further details.
# Therefore, the relation is neutral.
label = ""neutral""

print(label)
"
668,"The first woman to lead a Fortune 500 company made the announcement at an event in conservative Orange County, pledging that her focus will be on'' economic recovery and fiscal accountability''",Former Hewlett-Packard CEO was first woman to lead Fortune 500 company.,neutral,neutral,"# There are no numerical entities in this premise and hypothesis, so no comparisons are required

# The premise and hypothesis both mention that the first woman to lead a Fortune 500 company
# However, the hypothesis specifies the company and person, which is not mentioned in the premise

label = ""neutral""

print(label)
"
31,There are only three African-Americans on the 53-person police force.,"Of Ferguson's 53 police officers, three are African-American.",entailment,entailment,"force_size_premise = 53
force_size_hypothesis = 53
african_americans_premise = 3
african_americans_hypothesis = 3

# the hypothesis mentions the size of the police force and the number of African-American officers, which are also referenced in the premise
if force_size_hypothesis != force_size_premise:
    # check if the size of the police force in the hypothesis contradicts the size of the police force reported in the premise
    label = ""contradiction""
elif african_americans_hypothesis != african_americans_premise:
    # check if the number of African-American officers from the hypothesis contradicts the number of African-American officers in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
779,Jampolis says weight training needs to be a priority for women before and after 40.,Weight training and eating a balanced diet is important to stay healthy after 40.,neutral,neutral,"# There are no numerical entities in this context

# The hypothesis and premise both mention the importance of weight training after 40
# However, the hypothesis adds the necessity of a balanced diet which is not mentioned in the premise
label = ""neutral""

print(label)
"
639,"Fifteen percent said they have a favorable view of al Qaeda's leader, Saudi exile Osama bin Laden, the poll found.",Survey:10 percent of Saudis polled have a favorable view of al Qaeda.,neutral,neutral,"favorable_view_bin_laden_premise = 0.15
favorable_view_al_qaeda_hypothesis = 0.10

# the hypothesis mentions the favorable view percentage of al Qaeda, while the premise mentions the favorable view percentage of al Qaeda's leader
# we cannot directly compare these two quantities as they refer to different subjects
label = ""neutral""

print(label)
"
60,"See our gallery of the top twenty highest-paid footballers in the world, according to Forbes''",Forbes magazine has released a list of the top 20 highest paid players.,entailment,entailment,"footballers_premise = 20
footballers_hypothesis = 20

# the hypothesis mentions the number of highest paid footballers according to Forbes, which is also mentioned in the premise
if footballers_hypothesis != footballers_premise:
    # check if the number of footballers in the hypothesis contradicts the number of footballers in the premise
    label = ""contradiction""
else:
    # if the number of footballers in the hypothesis does not contradict the number in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
54,It all started when a group of 10 physicians from across the country emailed a letter to Columbia University expressing disapproval that Oz is on the faculty.,Ten physicians across the country have banded together to tell Columbia they think having Oz on faculty is unacceptable.,neutral,entailment,"physicians_premise = 10
physicians_hypothesis = 10

# the hypothesis mentions the number of physicians who wrote to Columbia, which is also mentioned in the premise
if physicians_hypothesis != physicians_premise:
    # check if the number of physicians in the hypothesis contradicts the number of physicians in the premise
    label = ""contradiction""
else:
    # if the number of physicians in the hypothesis does not contradict the number in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
283,Fourteen passengers and two flight attendants were injured.,14 passengers and 2 flight attendants were injured.,entailment,entailment,"passengers_premise = 14
passengers_hypothesis = 14
attendants_premise = 2
attendants_hypothesis = 2

# the hypothesis mentions the number of passengers and flight attendants that were injured, which are also mentioned in the premise
if passengers_hypothesis != passengers_premise:
    # check if the number of injured passengers in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
elif attendants_hypothesis != attendants_premise:
    # check if the number of injured flight attendants from the hypothesis contradicts the number in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
